offer_id,product_id,platform,payout_type,offer_price,commission_rate,fixed_commission_amount,commission_per_lead,cookie_duration_days,recurring_commission,affiliate_url,offer_status
O00288,P0116,Amazon Associates,fixed_amount,,,52.18,,90,False,https://example.com/offers/o00288,active
O00289,P0116,Direct Program,lead,,,,11.78,7,False,https://example.com/offers/o00289,inactive
O00290,P0116,ShareASale,one_time,252.17,0.1457,,,90,False,https://example.com/offers/o00290,unknown
O00291,P0117,Direct Program,fixed_amount,,,6.14,,14,False,https://example.com/offers/o00291,unknown
O00292,P0118,Impact,lead,,,,60.48,14,False,https://example.com/offers/o00292,inactive
O00293,P0118,Impact,one_time,265.01,0.469,,,90,False,https://example.com/offers/o00293,inactive
O00294,P0119,CJ Affiliate,one_time,256.18,0.5018,,,60,False,https://example.com/offers/o00294,active
O00295,P0119,CJ Affiliate,recurring,204.73,0.6122,,,1,True,https://example.com/offers/o00295,active
O00296,P0119,Impact,fixed_amount,,,56.49,,1,False,https://example.com/offers/o00296,inactive
O00297,P0120,Amazon Associates,recurring,435.13,0.5502,,,1,True,https://example.com/offers/o00297,active
O00298,P0120,Rakuten Advertising,fixed_amount,,,66.94,,14,False,https://example.com/offers/o00298,active
O00299,P0120,Rakuten Advertising,lead,,,,54.24,30,False,https://example.com/offers/o00299,inactive
O00300,P0120,PartnerStack,one_time,317.78,0.2347,,,0,False,https://example.com/offers/o00300,active
O00301,P0121,ShareASale,fixed_amount,,,45.86,,90,False,https://example.com/offers/o00301,unknown
O00302,P0122,Impact,lead,,,,70.87,30,False,https://example.com/offers/o00302,unknown
O00303,P0122,Rakuten Advertising,one_time,73.85,0.5883,,,14,False,https://example.com/offers/o00303,active
O00304,P0123,ShareASale,one_time,346.5,0.081,,,30,False,https://example.com/offers/o00304,active
O00305,P0123,Amazon Associates,recurring,433.37,0.2687,,,60,True,https://example.com/offers/o00305,active
O00306,P0123,PartnerStack,fixed_amount,,,147.29,,1,False,https://example.com/offers/o00306,active
O00307,P0124,CJ Affiliate,recurring,345.42,0.5669,,,14,True,https://example.com/offers/o00307,unknown
O00308,P0124,Impact,fixed_amount,,,61.18,,60,False,https://example.com/offers/o00308,unknown
O00309,P0124,CJ Affiliate,lead,,,,3.55,14,False,https://example.com/offers/o00309,active
O00310,P0124,Amazon Associates,one_time,417.12,0.6773,,,14,False,https://example.com/offers/o00310,active
O00311,P0125,ShareASale,fixed_amount,,,125.06,,7,False,https://example.com/offers/o00311,inactive
O00312,P0126,Amazon Associates,lead,,,,44.58,90,False,https://example.com/offers/o00312,inactive
O00313,P0126,ShareASale,one_time,283.74,0.552,,,90,False,https://example.com/offers/o00313,active
O00314,P0127,CJ Affiliate,one_time,581.44,0.4866,,,0,False,https://example.com/offers/o00314,active
O00315,P0127,ShareASale,recurring,396.06,0.7394,,,7,True,https://example.com/offers/o00315,inactive
O00316,P0127,CJ Affiliate,fixed_amount,,,144.66,,14,False,https://example.com/offers/o00316,active
O00317,P0128,ShareASale,recurring,371.86,0.2021,,,30,True,https://example.com/offers/o00317,active
O00318,P0128,Amazon Associates,fixed_amount,,,56.4,,30,False,https://example.com/offers/o00318,active
O00319,P0128,Direct Program,lead,,,,41.19,30,False,https://example.com/offers/o00319,active
O00320,P0128,Rakuten Advertising,one_time,322.82,0.1973,,,60,False,https://example.com/offers/o00320,active
O00321,P0129,CJ Affiliate,fixed_amount,,,16.37,,90,False,https://example.com/offers/o00321,unknown
O00322,P0130,Rakuten Advertising,lead,,,,51.21,90,False,https://example.com/offers/o00322,active
O00323,P0130,Awin,one_time,90.2,0.6717,,,90,False,https://example.com/offers/o00323,active
O00324,P0131,Impact,one_time,35.57,0.3617,,,30,False,https://example.com/offers/o00324,inactive
O00325,P0131,CJ Affiliate,recurring,41.85,0.5822,,,7,True,https://example.com/offers/o00325,active
O00326,P0131,Impact,fixed_amount,,,101.2,,7,False,https://example.com/offers/o00326,inactive
O00327,P0132,Direct Program,recurring,94.73,0.6022,,,90,True,https://example.com/offers/o00327,active
O00328,P0132,Rakuten Advertising,fixed_amount,,,102.94,,7,False,https://example.com/offers/o00328,active
O00329,P0132,Impact,lead,,,,57.74,1,False,https://example.com/offers/o00329,active
O00330,P0132,Impact,one_time,93.89,0.6056,,,7,False,https://example.com/offers/o00330,active
O00331,P0133,ShareASale,fixed_amount,,,143.54,,90,False,https://example.com/offers/o00331,inactive
O00332,P0134,PartnerStack,lead,,,,30.34,1,False,https://example.com/offers/o00332,unknown
O00333,P0134,Impact,one_time,340.63,0.4723,,,30,False,https://example.com/offers/o00333,inactive
O00334,P0135,Impact,one_time,240.92,0.142,,,30,False,https://example.com/offers/o00334,active
O00335,P0135,Awin,recurring,245.52,0.1369,,,14,True,https://example.com/offers/o00335,inactive
O00336,P0135,PartnerStack,fixed_amount,,,110.07,,0,False,https://example.com/offers/o00336,inactive
O00337,P0136,Rakuten Advertising,recurring,87.59,0.3387,,,14,True,https://example.com/offers/o00337,unknown
O00338,P0136,ShareASale,fixed_amount,,,14.91,,30,False,https://example.com/offers/o00338,unknown
O00339,P0136,Amazon Associates,lead,,,,57.35,60,False,https://example.com/offers/o00339,active
O00340,P0136,Amazon Associates,one_time,92.01,0.27,,,60,False,https://example.com/offers/o00340,active
O00341,P0137,Amazon Associates,fixed_amount,,,7.71,,7,False,https://example.com/offers/o00341,active
O00342,P0138,Amazon Associates,lead,,,,67.87,30,False,https://example.com/offers/o00342,active
O00343,P0138,ShareASale,one_time,135.05,0.4391,,,90,False,https://example.com/offers/o00343,active
O00344,P0139,PartnerStack,one_time,151.26,0.4432,,,7,False,https://example.com/offers/o00344,active
O00345,P0139,Amazon Associates,recurring,152.52,0.7485,,,1,True,https://example.com/offers/o00345,inactive
O00346,P0139,Awin,fixed_amount,,,14.26,,14,False,https://example.com/offers/o00346,active
O00347,P0140,Awin,recurring,68.27,0.5679,,,90,True,https://example.com/offers/o00347,unknown
O00348,P0140,Impact,fixed_amount,,,93.26,,7,False,https://example.com/offers/o00348,active
O00349,P0140,Amazon Associates,lead,,,,55.85,1,False,https://example.com/offers/o00349,active
O00350,P0140,CJ Affiliate,one_time,67.23,0.7261,,,1,False,https://example.com/offers/o00350,active
O00351,P0141,Impact,fixed_amount,,,72.83,,0,False,https://example.com/offers/o00351,unknown
O00352,P0142,PartnerStack,lead,,,,41.43,60,False,https://example.com/offers/o00352,active
O00353,P0142,Amazon Associates,one_time,278.19,0.1791,,,14,False,https://example.com/offers/o00353,inactive
O00354,P0143,Impact,one_time,103.36,0.6499,,,90,False,https://example.com/offers/o00354,active
O00355,P0143,PartnerStack,recurring,75.93,0.2315,,,60,True,https://example.com/offers/o00355,unknown
O00356,P0143,Amazon Associates,fixed_amount,,,93.34,,14,False,https://example.com/offers/o00356,active
O00357,P0144,Amazon Associates,recurring,341.4,0.2862,,,1,True,https://example.com/offers/o00357,inactive
O00358,P0144,CJ Affiliate,fixed_amount,,,79.39,,0,False,https://example.com/offers/o00358,active
O00359,P0144,Amazon Associates,lead,,,,26.78,7,False,https://example.com/offers/o00359,active
O00360,P0144,Amazon Associates,one_time,285.51,0.3663,,,7,False,https://example.com/offers/o00360,unknown
O00361,P0145,Rakuten Advertising,fixed_amount,,,3.64,,14,False,https://example.com/offers/o00361,inactive
O00362,P0146,Impact,lead,,,,64.72,7,False,https://example.com/offers/o00362,unknown
O00363,P0146,Amazon Associates,one_time,328.83,0.4334,,,30,False,https://example.com/offers/o00363,active
O00364,P0147,Amazon Associates,one_time,218.33,0.5508,,,30,False,https://example.com/offers/o00364,active
O00365,P0147,Impact,recurring,181.3,0.1818,,,30,True,https://example.com/offers/o00365,active
O00366,P0147,PartnerStack,fixed_amount,,,148.9,,90,False,https://example.com/offers/o00366,active
O00367,P0148,Awin,recurring,314.92,0.1305,,,90,True,https://example.com/offers/o00367,active
O00368,P0148,CJ Affiliate,fixed_amount,,,4.73,,14,False,https://example.com/offers/o00368,inactive
O00369,P0148,Impact,lead,,,,8.1,14,False,https://example.com/offers/o00369,active
O00370,P0148,PartnerStack,one_time,346.49,0.3196,,,60,False,https://example.com/offers/o00370,inactive
O00371,P0149,Impact,fixed_amount,,,76.56,,60,False,https://example.com/offers/o00371,active
O00372,P0150,Impact,lead,,,,7.2,0,False,https://example.com/offers/o00372,active
O00373,P0150,CJ Affiliate,one_time,88.27,0.1836,,,90,False,https://example.com/offers/o00373,active
O00374,P0151,CJ Affiliate,one_time,61.36,0.2146,,,0,False,https://example.com/offers/o00374,active
O00375,P0151,Awin,recurring,76.55,0.3625,,,0,True,https://example.com/offers/o00375,active
O00376,P0151,Impact,fixed_amount,,,5.75,,1,False,https://example.com/offers/o00376,unknown
O00377,P0152,Amazon Associates,recurring,375.08,0.3344,,,14,True,https://example.com/offers/o00377,unknown
O00378,P0152,Rakuten Advertising,fixed_amount,,,109.57,,30,False,https://example.com/offers/o00378,unknown
O00379,P0152,Impact,lead,,,,7.72,30,False,https://example.com/offers/o00379,inactive
O00380,P0152,Awin,one_time,307.34,0.621,,,1,False,https://example.com/offers/o00380,unknown
O00381,P0153,Direct Program,fixed_amount,,,89.6,,60,False,https://example.com/offers/o00381,active
O00382,P0154,ShareASale,lead,,,,47.63,7,False,https://example.com/offers/o00382,inactive
O00383,P0154,Rakuten Advertising,one_time,415.6,0.6887,,,7,False,https://example.com/offers/o00383,active
O00384,P0155,Rakuten Advertising,one_time,348.09,0.1029,,,14,False,https://example.com/offers/o00384,active
O00385,P0155,Amazon Associates,recurring,336.24,0.7207,,,90,True,https://example.com/offers/o00385,active
O00386,P0155,ShareASale,fixed_amount,,,19.06,,30,False,https://example.com/offers/o00386,active
O00387,P0156,Rakuten Advertising,recurring,508.61,0.5279,,,60,True,https://example.com/offers/o00387,active
O00388,P0156,Direct Program,fixed_amount,,,50.21,,30,False,https://example.com/offers/o00388,unknown
O00389,P0156,Amazon Associates,lead,,,,49.97,1,False,https://example.com/offers/o00389,unknown
O00390,P0156,Direct Program,one_time,472.77,0.2334,,,60,False,https://example.com/offers/o00390,active
O00391,P0157,PartnerStack,fixed_amount,,,91.48,,30,False,https://example.com/offers/o00391,unknown
O00392,P0158,CJ Affiliate,lead,,,,37.31,1,False,https://example.com/offers/o00392,inactive
O00393,P0158,Direct Program,one_time,57.6,0.411,,,7,False,https://example.com/offers/o00393,inactive
O00394,P0159,Rakuten Advertising,one_time,303.13,0.5509,,,90,False,https://example.com/offers/o00394,active
O00395,P0159,PartnerStack,recurring,247.23,0.5136,,,7,True,https://example.com/offers/o00395,active
O00396,P0159,Direct Program,fixed_amount,,,89.73,,7,False,https://example.com/offers/o00396,active
O00397,P0160,Amazon Associates,recurring,104.74,0.1346,,,0,True,https://example.com/offers/o00397,active
O00398,P0160,ShareASale,fixed_amount,,,56.6,,30,False,https://example.com/offers/o00398,active
O00399,P0160,Direct Program,lead,,,,10.48,1,False,https://example.com/offers/o00399,active
O00400,P0160,Rakuten Advertising,one_time,77.43,0.3526,,,14,False,https://example.com/offers/o00400,active
O00401,P0161,Amazon Associates,fixed_amount,,,91.26,,60,False,https://example.com/offers/o00401,active
O00402,P0162,CJ Affiliate,lead,,,,68.76,0,False,https://example.com/offers/o00402,unknown
O00403,P0162,PartnerStack,one_time,18.41,0.0616,,,1,False,https://example.com/offers/o00403,active
O00404,P0163,PartnerStack,one_time,245.53,0.3506,,,1,False,https://example.com/offers/o00404,active
O00405,P0163,Awin,recurring,266.21,0.2521,,,14,True,https://example.com/offers/o00405,active
O00406,P0163,Amazon Associates,fixed_amount,,,114.6,,1,False,https://example.com/offers/o00406,active
O00407,P0164,Amazon Associates,recurring,264.1,0.453,,,14,True,https://example.com/offers/o00407,active
O00408,P0164,ShareASale,fixed_amount,,,108.09,,0,False,https://example.com/offers/o00408,inactive
O00409,P0164,CJ Affiliate,lead,,,,58.6,90,False,https://example.com/offers/o00409,active
O00410,P0164,Impact,one_time,254.5,0.7013,,,60,False,https://example.com/offers/o00410,unknown
O00411,P0165,Amazon Associates,fixed_amount,,,114.22,,1,False,https://example.com/offers/o00411,active
O00412,P0166,ShareASale,lead,,,,65.84,90,False,https://example.com/offers/o00412,active
O00413,P0166,Amazon Associates,one_time,25.33,0.3688,,,1,False,https://example.com/offers/o00413,inactive
O00414,P0167,CJ Affiliate,one_time,323.47,0.3919,,,30,False,https://example.com/offers/o00414,active
O00415,P0167,PartnerStack,recurring,260.14,0.7258,,,30,True,https://example.com/offers/o00415,inactive
O00416,P0167,PartnerStack,fixed_amount,,,98.58,,60,False,https://example.com/offers/o00416,active
O00417,P0168,Rakuten Advertising,recurring,95.95,0.6698,,,30,True,https://example.com/offers/o00417,active
O00418,P0168,Awin,fixed_amount,,,6.69,,90,False,https://example.com/offers/o00418,active
O00419,P0168,Amazon Associates,lead,,,,18.08,14,False,https://example.com/offers/o00419,active
O00420,P0168,Rakuten Advertising,one_time,120.57,0.1613,,,14,False,https://example.com/offers/o00420,active
O00421,P0169,CJ Affiliate,fixed_amount,,,28.92,,90,False,https://example.com/offers/o00421,active
O00422,P0170,Awin,lead,,,,12.06,0,False,https://example.com/offers/o00422,inactive
O00423,P0170,PartnerStack,one_time,109.62,0.0152,,,1,False,https://example.com/offers/o00423,active
O00424,P0171,Impact,one_time,195.05,0.7497,,,7,False,https://example.com/offers/o00424,active
O00425,P0171,CJ Affiliate,recurring,183.71,0.4693,,,30,True,https://example.com/offers/o00425,active
O00426,P0171,Direct Program,fixed_amount,,,16.24,,1,False,https://example.com/offers/o00426,inactive
O00427,P0172,Direct Program,recurring,41.16,0.0634,,,0,True,https://example.com/offers/o00427,active
O00428,P0172,Impact,fixed_amount,,,106.86,,90,False,https://example.com/offers/o00428,active
O00429,P0172,CJ Affiliate,lead,,,,52.8,30,False,https://example.com/offers/o00429,inactive
O00430,P0172,ShareASale,one_time,36.22,0.5282,,,1,False,https://example.com/offers/o00430,active
O00431,P0173,PartnerStack,fixed_amount,,,145.43,,0,False,https://example.com/offers/o00431,inactive
O00432,P0174,Impact,lead,,,,25.29,14,False,https://example.com/offers/o00432,inactive
O00433,P0174,Rakuten Advertising,one_time,109.59,0.1111,,,30,False,https://example.com/offers/o00433,active
O00434,P0175,Amazon Associates,one_time,402.3,0.1487,,,90,False,https://example.com/offers/o00434,active
O00435,P0175,PartnerStack,recurring,366.38,0.2989,,,7,True,https://example.com/offers/o00435,active
O00436,P0175,Awin,fixed_amount,,,146.93,,0,False,https://example.com/offers/o00436,active
O00437,P0176,Direct Program,recurring,214.62,0.4864,,,90,True,https://example.com/offers/o00437,inactive
O00438,P0176,Direct Program,fixed_amount,,,40.66,,90,False,https://example.com/offers/o00438,inactive
O00439,P0176,PartnerStack,lead,,,,35.34,30,False,https://example.com/offers/o00439,inactive
O00440,P0176,Rakuten Advertising,one_time,191.96,0.6617,,,60,False,https://example.com/offers/o00440,unknown
O00441,P0177,Awin,fixed_amount,,,35.15,,1,False,https://example.com/offers/o00441,active
O00442,P0178,Direct Program,lead,,,,4.8,90,False,https://example.com/offers/o00442,inactive
O00443,P0178,Impact,one_time,318.39,0.1721,,,60,False,https://example.com/offers/o00443,inactive
O00444,P0179,ShareASale,one_time,461.52,0.3185,,,0,False,https://example.com/offers/o00444,active
O00445,P0179,CJ Affiliate,recurring,515.03,0.1311,,,14,True,https://example.com/offers/o00445,unknown
O00446,P0179,Direct Program,fixed_amount,,,15.25,,30,False,https://example.com/offers/o00446,active
O00447,P0180,Awin,recurring,363.09,0.0181,,,30,True,https://example.com/offers/o00447,active
O00448,P0180,PartnerStack,fixed_amount,,,99.54,,14,False,https://example.com/offers/o00448,inactive
O00449,P0180,Amazon Associates,lead,,,,13.2,30,False,https://example.com/offers/o00449,inactive
O00450,P0180,Amazon Associates,one_time,452.42,0.2338,,,30,False,https://example.com/offers/o00450,active
O00451,P0181,Impact,fixed_amount,,,17.7,,30,False,https://example.com/offers/o00451,active
O00452,P0182,ShareASale,lead,,,,1.72,90,False,https://example.com/offers/o00452,inactive
O00453,P0182,Amazon Associates,one_time,145.59,0.224,,,60,False,https://example.com/offers/o00453,active
O00454,P0183,Impact,one_time,235.35,0.5808,,,14,False,https://example.com/offers/o00454,inactive
O00455,P0183,Rakuten Advertising,recurring,298.89,0.4731,,,1,True,https://example.com/offers/o00455,active
